 prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#>
prefix owl: <http://www.w3.org/2002/07/owl#>
select * where {
?a0 rdf:type ?C0.
?C3 owl:disjointWith ?C5.
?p0 rdfs:range ?C1.
?C0 rdfs:subClassOf ?C2.
?C2 rdfs:subClassOf ?C3.
?C1 rdfs:subClassOf ?C5.
?a0 ?p0 ?a1.
}
a0,C0,C3,C5,p0,C1,C2,a1
https://yogaontology.org/ontology/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/stanislavronzhin/
https://w3id.org/vocab/sdm,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://fr.linkedin.com/in/gatemezing
https://w3id.org/vocab/sdm,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b187
https://w3id.org/dingo/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0003-2681-9826
https://www.w3id.org/survey-ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/irene-celino/
https://www.w3id.org/survey-ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/damiano-scandolari-127703140/
https://www.w3id.org/survey-ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/marioscrocca/
https://www.w3id.org/survey-ontology,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/gloria-re-calegari-7b779294/
http://purl.org/iot/ontology/fiesta-priv#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://mimove.inria.fr/members/rachit-agarwal/
http://purl.org/iot/ontology/fiesta-priv#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.insight-centre.org/users/elias-tragos
http://purl.org/iot/ontology/fiesta-priv#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://github.com/telsaleh
http://purl.org/iot/vocab/iot-taxonomy-lite#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://personal.ee.surrey.ac.uk/Personal/T.Elsaleh/
http://purl.org/iot/vocab/iot-taxonomy-lite#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://mimove.inria.fr/members/rachit-agarwal/
http://purl.org/iot/vocab/iot-taxonomy-lite#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.insight-centre.org/users/elias-tragos
http://www.w3.org/ns/dx/prof,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0002-7878-2693
https://saref.etsi.org/saref4wear/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://www.garcia-castro.com/foaf.rdf#me
https://saref.etsi.org/saref4wear/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/maurodragoni/MauroDragoni
https://w3id.org/dot#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.researchgate.net/profile/Mathias_Bonduel
https://w3id.org/dot#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b188
https://saref.etsi.org/core/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://maxime-lefrancois.info#me
https://saref.etsi.org/core/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/lauradaniele
https://saref.etsi.org/core/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://maxime-lefrancois.info/me#
https://saref.etsi.org/core/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://www.garcia-castro.com/foaf.rdf#me
https://saref.etsi.org/core/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://w3id.org/people/mpoveda/
https://saref.etsi.org/core/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0002-0421-452X
https://saref.etsi.org/saref4syst/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://maxime-lefrancois.info#me
https://saref.etsi.org/saref4syst/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://maxime-lefrancois.info/me#
https://saref.etsi.org/saref4city/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://www.garcia-castro.com/foaf.rdf#me
https://saref.etsi.org/saref4city/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://w3id.org/people/mpoveda/
https://saref.etsi.org/saref4city/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://w3id.org/people/mpoveda
https://saref.etsi.org/saref4city/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/paolaespinoza-arias/
https://w3id.org/mdo/provenance/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.ida.liu.se/~huali50/
https://w3id.org/mdo/provenance/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Huanyu Li
https://w3id.org/mdo/core/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.ida.liu.se/~huali50/
https://w3id.org/mdo/core/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Huanyu Li
http://www.w3id.org/urban-iot/sharing,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/irene-celino/
http://www.w3id.org/urban-iot/sharing,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/marioscrocca/
https://w3id.org/eeo,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0002-4876-4056
https://w3id.org/eeo,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0002-4534-2667
http://www.w3id.org/urban-iot/core,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://data.semanticweb.org/person/irene-celino/
http://www.w3id.org/urban-iot/core,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/marioscrocca/
https://w3id.org/idsa/core,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://sebastian.tramp.name
https://w3id.org/idsa/core,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://github.com/cmader
https://w3id.org/idsa/core,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://github.com/jpullmann
https://w3id.org/mdo/full/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.ida.liu.se/~huali50/
https://w3id.org/mdo/full/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Huanyu Li
https://w3id.org/mdo/structure/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.ida.liu.se/~huali50/
https://w3id.org/mdo/structure/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Huanyu Li
https://w3id.org/mdo/calculation/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.ida.liu.se/~huali50/
https://w3id.org/mdo/calculation/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Huanyu Li
http://static.datafoodconsortium.org/ontologies/DFC_BusinessOntology.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0002-3528-6577
http://static.datafoodconsortium.org/ontologies/DFC_TechnicalOntology.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0002-3528-6577
http://static.datafoodconsortium.org/ontologies/DFC_FullModel.owl,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0002-3528-6577
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://plus.google.com/115593825497938381443
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/titiroman
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/norheimd
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/bm-zernichow
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/fredrik-seehusen-1537453
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/boyan-simeonov-30150042
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/ej-paniagua
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/countculture
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/elvesater
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/tatianatarasova
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/ahmetsoylu
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b189
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b190
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b191
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b192
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b193
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b194
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b195
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b196
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b197
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b198
http://data.businessgraph.io/ontology#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,b199
http://www.w3id.org/def/caso#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://w3id.org/people/mpoveda/
http://www.w3id.org/def/caso#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0002-3517-0945
http://www.w3id.org/def/caso#,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0002-3076-5499
https://w3id.org/sbeo,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,Qasim Khalid
https://w3id.org/sbeo,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://orcid.org/0000-0002-7944-2594
https://saref.etsi.org/saref4envi/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://purl.org/net/mpoveda
https://saref.etsi.org/saref4envi/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,http://www.garcia-castro.com/foaf.rdf#me
https://saref.etsi.org/saref4envi/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://w3id.org/people/mpoveda/
https://saref.etsi.org/saref4ener/,http://purl.org/vocommons/voaf#Vocabulary,http://purl.org/vocab/frbr/core#Endeavour,http://purl.org/vocab/frbr/core#ResponsibleEntity,http://purl.org/dc/terms/creator,http://xmlns.com/foaf/0.1/Person,http://purl.org/vocab/frbr/core#Work,https://www.linkedin.com/in/lauradaniele
