a0, C2, C5, C6
http://yago-knowledge.org/resource/Farhang-I_I_U1E63__U1E6D_Ilā_U1E25_Āt-I_Rūz_U002C__Fārsī-ʻArabī__U003D__Qāmūs_Fārsī-ʻArabī_Q106983332,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Fasti_Hellenici_Q19021202,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Federball-Lehrbuch_Q87114555,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Fighting_For_My_Life_U003A__One_Man_U0027_S_Battle_To_Find_Faith_And_Hope_Q107037280,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Filosofi_Kopi_Q12482965,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Final_Flight_Final_Fight_U003A__My_Grandmother_U002C__The_Wasp_U002C__And_Arlington_National_Cemetery_Q108905079,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Finding_Richard_Iii_U003A__The_Official_Account_Q116268096,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Firekeeper_u0027_s_Daughter,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Five_Little_Indians__u0028_novel_u0029_,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Flachs_Für_Das_Reich_Q107575518,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Flowering_Plants_Of_The_Northern_And_Central_Sudan_Q105097551,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Flying_Mercenary_U003A__Combat_History_Of_The_1St_American_Volunteer_Group_Q115787310,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Folk_Tales_U002C__Tall_Tales_U002C__Trickster_Tales_U002C__And_Legends_Of_The_Supernatural_From_The_Pinelands_Of_New_Jersey_Q112820462,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Folklore_Of_Prehistoric_Sites_In_Britain_Q102333797,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Folklore_U002E__Un_Esotico_Q108744354,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Folktale_As_A_Source_Of_Graeco-Roman_Fiction_Q112972236,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Font_Mystica_Y_Sagrada_Del_Paradis_De_La_Iglesia_Q115089505,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Food_First_U003A__Beyond_The_Myth_Of_Scarcity__U0028_Book_U0029__Q115849661,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Forget_Foucault_Q115913507,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Forget_Kathmandu,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Formation_Initiale_Des_Maîtres_En_Guinée_Et_Enjeux_De_La_Scolarisation_Primaire_Universelle_Q116962459,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Franklin_Furnace_And_The_Spirit_Of_The_Avant-Garde_U003A__A_History_Of_The_Future_Q81642580,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Frantumaglia,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Freedom_To_Build_U003A__Dweller_Control_Of_The_Housing_Process_Q107355567,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Freie_Künstler_In_Einer_Freien_Stadt_Q108369329,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/French_Exit__u0028_novel_u0029_,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Friedrich_Schleiermacher_U0027_S_Essay_On_A_Theory_Of_Sociable_Behavior__U0028_1799_U0029__Q112972092,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Fugaç_Q111008488,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Full_Tilt_u003A__Ireland_to_India_with_a_Bicycle,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Function_Of_The_Ekkyklema_In_Greek_Theatre_U003A__The_Sculptural_Display_Of_Murdered_Victims_And_The_Success_Of_Greek_Tragedy_For_The_State_Q112797011,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Fundamental_Mathematics_Q112167509,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Fī_Turāthinā_Al-ʻArabī_Al-Islāmī_Q116201058,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gabhi_Q107079800,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ganabodhini_Q107079465,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gandhara_O_Kosala_Q107079803,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ganesa_Purana_Q107079804,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ganitara_Abhimukhya_Q107562495,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Garbhabati_O_Prasuti_Ma_U0027_Ra_Jatna_Q107562496,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Garth_Jeffers_Recalls_His_Father_U002C__Robinson_Jeffers_U003A__Recollections_Of_A_Poet_U0027_S_Son_Q112820996,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gaçeta_Y_Nuevas_De_La_Corte_De_España_Q104530058,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Geld_Frisst_Kunst__U2013__Kunst_Frisst_Geld_Q93580522,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gender_In_The_Early_Medieval_World_U002E__East_And_West_U002C__300-900_Q97692345,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Genealogies_Of_The_Nobles__U0028_Dār_Al-Fkr_U002C__1996_U0029__Q114665392,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Get_a_Life_u002C__Chloe_Brown,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gewissensbisse_Q22002395,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ghara_Baida_1_Q107562497,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ghara_Baida_2_Q107562499,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ghara_Bijuli_Q107562435,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ghost_Work_U003A__How_To_Stop_Silicon_Valley_From_Building_A_New_Global_Underclass_Q86814499,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ghumusara_Itihasa_Q107079467,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Giant_Q109276206,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Girl_Haven,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Girls_Burn_Brighter,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Girls_of_Paper_and_Fire__u0028_book_u0029_,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gitamruta_Ratnakara_Q107079468,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gli_Ansiosi_Si_Addormentano_Contando_Le_Apocalissi_Zombie_Q107675892,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gli_Scultori_Italiani_Dal_Neoclassicismo_Al_Liberty_Q113138145,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Glimpses_Of_Italian_Court_Life_Q110233691,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Glittering_Fragment_Q111370130,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/God_And_Money_U003A__A_Theology_Of_Money_In_A_Globalizing_World_Q109080205,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/God_First_Or_Hester_Needham_U0027_S_Work_In_Sumatra_Q107095669,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gogol_The_Golden_Golem_Q96352762,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Good_Morning_U002C__Miss_Dove__U0028_Novel_U0029__Q108296527,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gopa_Lila_Q107079469,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gopala_Krusna_Granthabali_Volume_1_Q107079809,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gopala_Krusna_Granthabali_Volume_2_Q107079810,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gouda_Bijeta_Q107079811,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gourahari_Granthabali_Q107079471,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Governing_Global_Health_U003A__Who_Runs_The_World_And_Why_U003F__Q100334109,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Graf_Mirabeau_Q96942481,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gramàtica_Catalana_Embellida_Amb_Dos_Ortografies_Q106268313,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Greeks_U002C__Romans_And_Barbarians_U003A__Spheres_Of_Interaction_Q97394741,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Green_Girl_Dreams_Mountains_Q106147549,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Grihapravesh__u0028_book_u0029_,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gruhini_Sarbaswa_Q107079823,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Guide_To_Badminton_Q107285803,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gumasara_Itihasa_Q107079824,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Guptaɡhara_Q107079825,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Gutalåtar_Q100355928,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Guy_Q108801830,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ha-Asif,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hadi_E_Aalam_Q31304906,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hala_Bandobasta_Katha_Q107079826,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hala_Fesana_Q107079827,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hamara_Des_Alochanamala_Q107562500,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hansaduta_Q107079472,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Haribhakti_Chandrodaya_Q107079829,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Haunts_Of_The_Black_Masseur_U003A__The_Swimmer_As_Hero_Q93954351,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/He_Was_Our_Man_In_Washington_U003A__A_History_Of_The_Obama_Years_Q110246876,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Heimans_U002C__Heinsius_En_Thijsse_U0027_S_Geïllustreerde_Flora_Van_Nederland_Q3022694,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Heimat_U003A__A_Critical_Theory_Of_The_German_Idea_Of_Homeland_Q87426399,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hemalata_Q107079475,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Histoire_Du_Chemin_De_Fer_De_Paris_À_Rouen_Q111417411,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Historia_De_La_Conquista_De_Mexico_Q114957012,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Historia_De_La_Insigne_Ciudad_De_Segovia_Y_Compendio_De_Las_Historias_De_Castilla_Q104456726,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Historia_De_La_Nueva_Mexico_Q111583885,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Historia_Del_Urbanismo_En_La_Ciudad_De_Segovia_Del_Siglo_Xii_Al_Siglo_Xix_Q108396589,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Historical_Writing_In_England_U002E__Vol_U002E__Ii_U002E__C_U002E_1307_To_The_Early_Sixteenth_Century_Q85518180,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Historische_Nachricht_Q110623223,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/History_Of_Effingham_County_U002C__Illinois_Q113946303,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/History_Of_Korea-Taiwan_Relations__U0028_1949-2012_U0029__Q115962547,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/History_Of_The_Family_Of_Stansfeld_Of_Stansfield_In_The_Parish_Of_Halifax_And_Its_Numerous_Branches_Q107010789,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/History_Of_The_Organizational_System_Of_Sino-American_Diplomatic_And_Consular_Relations_1786-1994_Q115630514,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hocken__U003A__Prince_Of_Collectors_Q107393237,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Homage_to_Catalonia,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hommes_Illustres_Qui_Ont_Paru_En_France_Pendant_Ce_Siècle_Q110997625,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hooray_For_Dads_U0021__Q104057120,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hopan_Mayank_Kukmu_Q111079491,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hortorum_Viridariorumque_Elegantes_Et_Multiplicis_Formae_Ad_Architectonicae_Artis_Normam_Affabre_Delineatae_Q66124389,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hours_Of_Charles_The_Noble_U002C__King_Of_Navarre__U0028_1361-1425_U0029__U003A__Fol_U002E__25V_U002C__Text_Q80039720,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Housing_By_People_U003A__Towards_Autonomy_In_Building_Environments_Q107355681,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/How_Beautiful_We_Were_Q115790460,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/How_Sex_Changed_U003A__A_History_Of_Transsexuality_In_The_United_States_Q116210016,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/How_The_Nineteenth_Century_Naval_Theorsts_Created_America_U0027_S_Twentieth_Century_Imperialist_Policy_Q112972163,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/How_To_Build_Discipline_And_Win_At_Business_Q100376022,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/How_To_Cook_A_Wolf_Q111337909,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/How_To_Get_A_Phd_U003A__A_Handbook_For_Students_And_Their_Supervisors_Q86346410,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hrudaye_Prabasa_Q108523511,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Huangji_Jingshi_Shu_Q28348411,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Hurra_U0021__Ein_Kriegsbilderbuch_Q111523355,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Héroïnes__U0028_Book_U0029__Q112118864,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/I_Am_More_Than_a_Wolf_Whistle,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/I_Remember_U003A__Eighty_Years_Of_Black_Entertainment_U002C__Big_Bands_U002C__And_The_Blues_Q111743324,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/I_U0027_M_Not_Dying_With_You_Tonight_Q96141446,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/I_Was__To_Be_An_Empress_Q115252742,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/I_Will_Not_Dance_To_Your_Beat_Q111487410,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Iberian_Popular_Religion_U002C__600_Bc_To_700_Ad_U003A__Celts_U002C__Romans_U002C__And_Visigoths_Q112766807,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Icewind_Dale_u003A__Rime_of_the_Frostmaiden,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Il_Fabbro_Armonioso_Q91780533,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Il_Fallait_Venir_Un_Soir_Q109133954,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Il_Libro_Della_Vita_Q95144639,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Il_Me_Fut_Conté_Q108874329,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Imperfect_Justice__U003A__Looted_Assets_U002C__Slave_Labour_U002C__And_The_Unfinished_Business_Of_World_War_Ii_Q84600871,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Imperial_Interiors_U003A__The_Living_Culture_Of_The_Viennese_Court_In_The_19Th_Century_And_The_Viennese_Applied_Arts_Reform_Q106285332,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Imperially_Commissioned_Illustrations_Of_Agriculture_And_Sericulture__U0028_Yuzhi_Gengzhi_Tu_U0029__Q108477138,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Imprenditori__U0026__Cultura_U002E__Raccolte_D_U0027_Arte_In_Lombardia__U0028_Book_U0029__Q112928203,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/In_Memoriam_Robert_Goldschmidt_1868__U2013__1942_Q110693020,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/In_The_Dark_Places_Of_Wisdom_Q5832094,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/In_The_Nettles_Q110955523,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/In_The_Night_Q110955505,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/In_The_Woods_Q110955442,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/In_the_Margins_u003A__On_the_Pleasures_of_Reading_and_Writing,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Incest_And_Inbreeding_Avoidance_U002E__A_Critique_Of_Darwinian_Social_Science_Q112815313,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Inclusion_U003A__A_Guide_For_Educators_Q89480131,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Index_Of_Eponymic_Plant_Names_Q110815283,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Industrial_Archaeology_Q99764185,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Infect_Your_Friends_And_Loved_Ones_Q114537491,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Inh_Ībīʿ_Al-Mūt__U003A___U1E25_Kāīāt_Q108345131,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Inraja_Rajatwa_Q107079476,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Inside_Badminton_Q107285896,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Insulinde_U003A__Experiences_Of_A_Naturalist_U2019_S_Wife_In_The_Eastern_Archipelago_Q105724911,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Insămnări_Şi_Date_Despre_Înfiinţarea_Parochiei_Gr_U002E_-Cat_U002E__Române_Din_Sigetul_Maramureşului__U0028_Máramarossziget_U0029__Q95117063,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Intervale_U003A__New_And_Selected_Poems_Q106486008,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Introducción_Para_Inquietos_Q100777417,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Irtiqāʼ_Al-Insān_Q113470400,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Islam_And_Orientalism_Q110653358,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/It_U0027_S_You_Or_Never_Q111370186,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/It_Was_Never_Going_To_Be_Okay_Q109380380,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Italian_Women_And_Other_Tragedies_Q105946665,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Itihasa_Sahachara_Volume_1_Q107079833,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Itihasa_Sahachara_Volume_2_Q107079834,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ittijāhāt_Al-ShiʻR_Al-ʻArabī_Al-MuʻĀ_U1E63_Ir_Q112677433,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ivan_Saidenberg_U003A__O_Homem_Que_Rabiscava_Q108806145,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Iškālīyat_Ad-Daula_Fi__U0027_L-ʻĀlam_Al-ʻArabī_Wa-Ta_U1E25_Auwul_As-Sul_U1E6D_A_ʻAlā_Abwāb_Al-Alfīya_A_U1E6F_-_U1E6F_Āli_U1E6F_A_Q115788112,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/IʻRāb_Ǧūzʼ_ʻAmm__U003A__IʻRāb_Wa-Tafsīr_Wa-Balāġa_U1E97__Wa-Asbāb_Al-Nuzūl_Q115683765,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jacques_Callot_Q108620270,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jagadamba_Q107079835,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jagamohana_Chhanda_Q107079836,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jagaran_Q111079498,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jaimini_Bharata_Q107079838,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jajnopabita_Mantra_Q107079483,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Jakiegoż_To_Gościa_Mieliśmy_Q24948391,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
